 170.26  -28.23 -134.39   93.89  -36.10  214.23  119.47  -55.07  142.20 -110.12  -92.12  -39.66   21.07  103.29  258.91  103.20  101.19  130.61  -82.76   79.44  -16.39 -103.83  -52.55  228.04 -192.24   70.10 -167.84  -97.76  -65.30 -174.92  314.10   76.51 -199.93  -50.74  239.23  115.83 -198.69  -32.60 -121.07  -74.01  135.76  228.62  -29.12   24.13  213.48  123.19  182.45  273.35 -195.81  215.84 -185.67  172.32  305.16  -97.07 -145.25 -110.94 -124.83  268.48  242.65 -104.75 -159.66 -102.57  143.39  183.49    0.50  -77.08   38.87  166.42
 -46.60  204.37  -96.99  196.40  125.60   40.86  -35.99 -161.58 -148.61 -164.11 -152.06  229.30  110.42 -157.08 -172.85  301.78   95.70  203.87 -160.65  -92.87  281.11  264.74 -180.09 -128.09 -157.63 -131.86 -100.68  -65.27  266.95  280.66 -103.50   -1.22  194.98  309.28    2.31  205.60  156.28 -193.61  283.56   57.78 -160.55  -40.96   69.32  173.00  235.51   73.87 -110.78 -113.41  196.26  102.26  203.12  151.67 -101.94  184.85   19.53  269.77   62.45   10.08   53.03 -144.22  -83.95  -56.76  274.95  135.95 -103.65  277.57   81.16   54.10
 -73.15  302.74  266.06 -111.91 -156.16  256.20   36.23 -124.82  305.57  -79.61 -115.47  104.15   90.56   84.46  273.04   10.02  258.52  148.58  116.03  316.17  293.57  171.32   13.27  -54.92   23.51  -60.08 -124.97 -137.95  220.65 -174.68  -39.15  306.31   21.26  128.79  273.47  -77.43 -164.03 -136.60 -180.49  238.76  -35.49  119.71  114.44  205.16  215.25  290.48   68.48  204.74  -85.86    9.91  181.14    8.64  306.29 -110.02  166.35   95.59  -60.38   -7.80   17.83  170.62  229.75  116.15  190.45   68.97  -86.40   51.98  107.84  -13.57
 -24.97  -22.16  114.48  126.55 -114.30 -188.57  306.45   -7.48 -184.36  126.69  168.78 -133.64  299.01  -39.84   88.51  -54.27  280.29  154.49   43.14  -29.33  266.96  208.73  206.99  113.58    5.84 -189.18 -129.82  -44.08  124.82  243.53 -173.42  273.19 -108.68  -23.45   84.72  319.66  288.61  -43.38    3.55 -148.09 -117.12  277.77   29.75  244.63   12.27 -113.67  120.04   77.51   25.94  -21.30 -104.14 -177.50  234.80  212.59  140.89   33.92  -95.69  -27.86  189.06   -0.85    1.53  -82.68  -94.87 -106.05 -187.82  -61.49   87.12   21.51
 -68.30  294.64 -185.19  -19.74 -162.13  223.13  222.49   65.74  252.82  -26.56  169.47  204.29 -186.37   81.62 -121.86 -132.52 -136.43 -144.12   38.57  147.73 -126.35  -85.11  160.79   94.73   58.16 -186.58  -24.75  -39.24  140.18 -150.83   20.99  182.97   36.40  162.64 -169.02 -131.12 -161.62   51.97  303.74 -158.16 -131.91  233.84  275.38  248.07 -173.41   79.54 -124.94 -184.96  -55.93  244.51   43.47   54.79  277.78  182.64  118.13   52.73  -74.25  206.89    4.09   79.72   16.59  194.85   27.72  299.77 -131.14 -126.63  262.21  154.29
-140.66 -164.62  -79.54  182.23  -43.54  -99.53  285.15  145.60   27.23 -183.40  175.21 -134.15    2.86 -120.26   65.11 -120.12  -81.70  286.14 -179.95  274.94   54.56   18.64  181.64  192.30  -40.94  123.94   89.54  -52.14  115.56  117.50  297.54   14.79 -121.28  128.74   92.18  286.51  234.47  319.35  252.61  -66.08   42.23   65.43 -110.38   89.26 -133.86  234.68 -108.28 -183.46   66.93  -80.11   66.65   61.22   40.52 -102.65  161.26 -124.35  270.64  274.15  137.50  -81.48  251.00  311.82   -5.70  163.61 -132.49  194.59  115.38  266.54
-184.67   30.43 -163.77  -60.29   96.85 -147.27 -164.56  239.81  128.54   64.38  -50.62  -72.14  151.93  -92.71   83.42 -113.55  -17.93  279.46   22.47  203.63   53.57   51.24   83.17 -108.48   43.67  155.92   17.50   36.13  286.80 -120.11   28.64  240.91  149.63   21.31  270.60  -61.39  -32.41 -167.31  148.88  316.80  231.97  -73.47 -196.95  225.45  118.05  246.28  154.56   14.64 -191.39  -16.72 -113.20 -163.84  -99.22  110.55  -42.40  281.36  281.42 -196.22   -3.35 -135.95  300.00  315.05  215.20  237.10  205.10  -57.44  221.24  172.60
-128.54 -192.52 -178.13  275.51  314.63   77.34   49.86  263.61  128.06   72.24  226.29   73.22   75.41  206.77  162.06   26.99  -26.10  207.25   81.56   24.08  -67.17   43.67 -106.32 -107.26  -95.19 -100.35 -128.56  257.64   -3.36   34.43  254.72   87.11  205.26  185.18 -149.30   86.62  281.07  197.74   99.21 -146.73   53.96 -181.48  134.44 -103.80  -32.11  180.84   40.89  -66.38   54.60  281.17  -25.68  -12.82   92.86  256.17  135.73  150.26   14.80   13.71  186.59  195.27  175.66  -41.95  260.78    6.27  250.17   26.16 -124.28  -72.69
 -49.23 -170.54 -124.58   24.09  260.18  -94.76  124.49  242.60   14.31  -13.28  259.42  -73.51   59.42  132.56  271.57  305.55  246.94  116.61  -30.67  241.92   25.21 -189.03 -165.00  189.59  188.80  107.68  180.85   21.77   98.86  161.04  283.32  170.73 -105.46 -133.87 -127.43 -177.35   72.19 -169.89  117.29  163.49  149.12   67.02  196.36  312.46   65.05   69.13   52.42  318.03   21.79 -155.40  309.71  108.91   37.73  311.47 -184.03  255.08  -63.38  112.00 -135.26   77.10  161.26  -46.01   15.79 -142.38 -115.52  140.27  -98.38  -49.48
-189.88  120.62 -178.58  172.08 -121.07  222.89   92.45 -132.19  -83.01  116.85  198.87   45.39  253.82  -61.12  288.62  269.96 -164.93  201.41 -167.40   36.29 -176.98  261.96  192.67  139.78  222.38  115.43 -158.36   56.69   55.37 -153.16  114.14  -31.85  -16.33  275.06 -148.16  249.28   91.38  320.97  179.50 -195.87  185.52  311.15  319.05  -36.05  227.41  114.89  251.94  -42.19 -165.50  249.82  254.18  225.35   56.02  -16.86  177.16  251.09  -46.92   87.07  118.30  -68.77 -143.44   78.77   10.08  186.19  228.64  129.61   87.59  272.22
