 -11.22  177.38  275.00  -96.66  236.77  285.83  -66.48  172.30   57.14 -189.02  -33.26    5.38   -6.04 -108.54  -44.47 -106.03  175.95  270.55  241.13   88.77   29.73  -63.44  -56.66  119.29  135.78 -190.85  152.35 -188.32  -68.56  -17.08  218.90  209.22 -143.14  128.76  143.47 -164.99  296.26  125.43  -35.42  136.98    6.73  -88.92   -6.82   70.96  -48.93  150.42   24.05  140.01  -65.29  251.60  213.13   40.29  207.38  -14.98  192.57  -82.30   80.45  -36.16  181.16  -40.80   29.51  271.20  140.86  198.12  306.92  -62.44  157.41 -147.33
-172.72  257.86  260.30  211.31 -119.68 -166.33  214.55  218.99  292.78   71.56 -196.07  -79.91  171.69   67.61  138.70 -150.45 -126.49   28.24  128.73  274.40  217.18  -47.79 -123.81 -109.52  207.70  -18.29  -17.71   28.17 -184.20   59.26  -88.72  -95.60 -106.81  -47.93   89.76  138.56   55.67 -161.04  148.39  -63.80   23.44 -152.58  -42.16 -132.81  111.75  -88.43  -60.29   67.61  -74.72    5.35 -197.26  299.61  271.77  200.80 -144.41   95.77  241.37  195.28 -198.37  -73.86  -31.75  202.98  176.09  252.13  -62.04  262.33   55.53  103.11
 210.03  124.66   15.78   21.18  -61.34   32.93 -121.47  207.18   22.66  247.94 -103.45  118.03  -21.23  305.65  195.09  -79.89   29.41  316.75  -41.64  101.16 -159.19  313.16   77.62  -19.46 -101.89  170.22 -106.70  264.91   68.63  260.87 -169.14  116.79  -35.65  172.65  264.47   20.48   89.37 -194.38  290.35   -0.14   73.64  300.30 -144.15  -44.07  262.10  250.06   96.22    8.99 -150.93  191.36    7.79   18.30  270.13  145.13  317.71   71.91  -72.64  308.08   44.75  205.46  300.91  -21.74 -150.54 -178.29   12.69  129.95  161.22  -84.52
 -93.43  188.12  -14.07   89.31 -173.38  224.28  227.74  126.90  -49.53  285.67  -45.39  127.27  117.46  -36.36  188.82 -188.17  -44.61 -120.91  -22.83  157.29  144.30 -106.35  219.94  216.98 -115.12 -117.45   97.33  -59.60  146.21  -16.39  298.94  190.18   78.48   -6.20  -73.18 -147.17  204.23  312.58 -162.43   88.24 -140.59 -171.23  163.17   77.57  293.84 -198.31 -158.24  132.69  -99.45  151.41  -87.73  251.22   48.99 -179.91  174.23  -85.66  -13.70   17.01   51.14  -85.61  281.84  306.53  201.50  239.41 -193.99  296.75  259.65  172.58
  35.61  187.70  228.08 -121.95   10.37  177.32  186.80   -5.38  284.71 -155.89  270.39 -123.13  -40.92   71.03 -131.62  188.60  213.57 -176.61 -131.87  -80.28   97.56 -124.61  315.65   94.70 -141.77   13.71  167.17  261.68  278.04   94.29   49.51 -100.84  -80.35   64.62   39.95  129.29  143.57  194.21  -38.74  190.10  -41.24  108.05  104.47  120.47   65.32   65.25  301.59  276.87   47.90  253.44   33.65  -48.66   86.60   26.86  281.18 -188.15  206.20  166.19    0.65 -192.31   66.34  -22.63  -48.19  122.21 -113.42 -165.78  -61.02  134.11
-136.38  162.17   68.93  -79.62  174.73  -67.57  125.38  225.25   -5.42   -7.72  -21.38   78.05  -93.60  113.62  172.12  122.93   39.29  -35.78  142.91  207.71  179.63   -1.69  -19.93  151.93 -131.44 -174.37  -85.47  188.63   40.12  239.51   59.61   87.72  306.60  127.83  272.82  246.12   11.08  202.48  315.93  296.24  234.92   94.77  294.36 -197.08  -31.42   22.25  316.61  196.42 -160.99  319.61  301.60   53.68   77.33  317.43  140.41 -194.94  243.22  315.13 -143.27   64.84  212.86 -115.04  175.47  143.40  -24.32 -128.44  286.65  -74.24
 101.70  195.90  160.99  -77.65  170.12 -126.86   18.06   28.03 -179.80  204.15  183.77  277.90  -12.91  151.31 -117.01   -7.10  -57.71  292.21  279.94   56.09  267.77   77.76  129.66  120.38 -147.93 -100.19   33.75 -101.04  -46.18  -34.42   -9.55  319.43  -67.14 -198.37    9.19  101.16  198.62  -86.12 -147.44 -177.07  202.87    0.78  293.15  123.54  187.97   26.50  262.71  201.79  121.98  101.48  203.92  -41.94   74.13   -7.85  296.05   73.18   56.28 -168.95  -63.72 -111.38   29.05  179.14 -138.31  261.99  259.50  159.71  297.44   49.83
 270.05 -182.72   72.99  149.71  -79.26  -58.33  175.94   19.29 -148.67  309.07  160.20  298.71  180.22   91.92 -175.53 -148.66   22.51  290.91 -194.47  -82.52  -20.33   16.99  -69.06   85.44  251.89 -188.71 -186.04   11.76  -74.96  224.86 -186.87  -28.46   -9.63  157.12  319.20 -182.08   24.49   82.64   46.91  -17.33  -33.51 -134.24  180.08 -148.95  260.94   11.00   97.01  168.64  110.84  236.53  221.80  245.17  280.16    2.81   -3.56   87.55   87.67 -187.99 -150.26  184.41  -59.51  319.61 -113.26  -16.51  263.21 -188.14 -136.38  319.49
 117.16  151.26 -110.81    8.93  264.11  -71.24   38.90   13.84 -159.43  259.45  238.43   99.95  127.05  314.33  291.33   10.33  315.02  314.69   79.11 -100.44  286.88  143.49 -126.73  248.46  188.02   89.61 -176.59  -82.68  150.01  317.56  -76.35  -73.16  110.78  227.45  -50.74  -58.16   43.59  -55.64  280.24 -195.76 -134.45  147.68 -139.45  255.23  180.68  148.43   92.73  282.67   43.22   52.02 -198.29   86.69   70.96   45.84  180.19  -77.89  289.54  173.35  266.49 -198.29 -172.15 -195.89  194.49  217.87  -99.14   69.42  212.58  122.25
-181.73 -188.72  203.77  -50.00   66.57   46.32  145.97  117.00 -144.53 -130.62   92.82  125.79  -84.39   90.39   49.06  311.15   85.87   96.34   38.36  100.23  101.45 -124.32   28.63  253.78 -104.85    3.79  150.04  101.78 -116.13   39.94   -1.77    0.33   46.25  -54.54  242.81  -14.70  175.84   75.61  220.51  308.50   29.77  277.80 -110.87   10.85  281.31 -105.59  141.49    3.22 -143.67 -107.08  111.08  127.96  -14.64  213.92  -55.42  -22.70  305.02  178.59  -43.02  -64.79  -79.28  143.85  295.24   71.82 -175.28  234.24  -35.69  253.41
